department_id,department_name,error_reason,employee_id,employee_name,hire_date,termination_date,gender,attendance_id,attendance_date,hours_worked
,,Orphan Employee,620.0,,,,,1890.0,2026-04-23 14:05:26.451080,5.0
,,Orphan Employee,189.0,,,,,1892.0,2025-10-20 14:05:26.451089,5.0
,,Orphan Employee,782.0,,,,,1896.0,2025-11-18 14:05:26.451111,6.0
,,Orphan Employee,415.0,,,,,1898.0,2026-03-15 14:05:26.451121,5.0
,,Orphan Employee,36.0,,,,,1899.0,2026-04-15 14:05:26.451126,9.0
,,Orphan Employee,572.0,,,,,1902.0,2025-11-01 14:05:26.451140,8.0
,,Orphan Employee,294.0,,,,,1904.0,2025-11-02 14:05:26.451152,4.0
,,Orphan Employee,402.0,,,,,1905.0,2025-08-23 14:05:26.451158,0.0
,,Orphan Employee,262.0,,,,,1906.0,2025-12-17 14:05:26.451162,1.0
,,Orphan Employee,292.0,,,,,1909.0,2025-06-07 14:05:26.451176,10.0
,,Orphan Employee,369.0,,,,,1911.0,2025-10-06 14:05:26.451184,2.0
,,Orphan Employee,488.0,,,,,1913.0,2025-06-07 14:05:26.451193,9.0
,,Orphan Employee,1016.0,,,,,1920.0,2025-08-10 14:05:26.451224,8.0
,,Orphan Employee,848.0,,,,,1922.0,2026-06-07 14:05:26.451234,8.0
,,Orphan Employee,495.0,,,,,1926.0,2025-10-26 14:05:26.451252,1.0
,,Orphan Employee,524.0,,,,,1927.0,2025-09-19 14:05:26.451258,8.0
,,Orphan Employee,984.0,,,,,1929.0,2025-11-05 14:05:26.451419,10.0
,,Orphan Employee,1145.0,,,,,1936.0,2026-06-02 14:05:26.451479,8.0
,,Orphan Employee,470.0,,,,,1939.0,2026-02-16 14:05:26.451491,4.0
,,Orphan Employee,233.0,,,,,1941.0,2025-08-19 14:05:26.451509,6.0
,,Orphan Employee,903.0,,,,,1947.0,2025-07-08 14:05:26.451533,4.0
,,Orphan Employee,746.0,,,,,1952.0,2025-09-28 14:05:26.451556,9.0
,,Orphan Employee,1134.0,,,,,1955.0,2025-12-10 14:05:26.451568,0.0
,,Orphan Employee,183.0,,,,,1956.0,2025-09-23 14:05:26.451572,6.0
,,Orphan Employee,383.0,,,,,1959.0,2026-05-07 14:05:26.451587,6.0
,,Orphan Employee,1190.0,,,,,1960.0,2026-06-02 14:05:26.451593,8.0
,,Orphan Employee,266.0,,,,,1968.0,2025-09-19 14:05:26.451625,8.0
,,Orphan Employee,562.0,,,,,1970.0,2025-08-20 14:05:26.451633,8.0
,,Orphan Employee,943.0,,,,,1973.0,2025-10-16 14:05:26.451645,8.0
,,Orphan Employee,164.0,,,,,1974.0,2025-11-11 14:05:26.451649,2.0
,,Orphan Employee,75.0,,,,,1980.0,2025-08-10 14:05:26.451673,5.0
,,Orphan Employee,493.0,,,,,1982.0,2026-02-23 14:05:26.451681,10.0
,,Orphan Employee,1132.0,,,,,1991.0,2026-06-02 14:05:26.451727,10.0
,,Orphan Employee,1121.0,,,,,1992.0,2025-10-22 14:05:26.451731,4.0
,,Orphan Employee,984.0,,,,,2001.0,2026-02-05 14:05:26.451771,0.0
,,Orphan Employee,487.0,,,,,2002.0,2026-06-04 14:05:26.451775,8.0
,,Orphan Employee,558.0,,,,,2004.0,2026-04-27 14:05:26.451784,3.0
,,Orphan Employee,354.0,,,,,2007.0,2026-03-09 14:05:26.451798,6.0
,,Orphan Employee,837.0,,,,,2010.0,2026-04-27 14:05:26.451811,7.0
,,Orphan Employee,974.0,,,,,2011.0,2025-11-26 14:05:26.451816,3.0
,,Orphan Employee,4.0,,,,,2012.0,2025-12-26 14:05:26.451820,5.0
,,Orphan Employee,324.0,,,,,2014.0,2026-04-26 14:05:26.451832,4.0
,,Orphan Employee,222.0,,,,,2016.0,2025-07-17 14:05:26.451842,0.0
,,Orphan Employee,1195.0,,,,,2025.0,2025-09-11 14:05:26.451900,5.0
,,Orphan Employee,848.0,,,,,2030.0,2026-01-17 14:05:26.451923,7.0
,,Orphan Employee,746.0,,,,,2037.0,2026-02-01 14:05:26.451956,6.0
,,Orphan Employee,1124.0,,,,,2038.0,2025-09-25 14:05:26.451961,0.0
,,Orphan Employee,782.0,,,,,2039.0,2025-09-29 14:05:26.451965,5.0
,,Orphan Employee,865.0,,,,,2046.0,2025-08-13 14:05:26.452050,6.0
,,Orphan Employee,738.0,,,,,2048.0,2025-10-01 14:05:26.452060,0.0
,,Orphan Employee,220.0,,,,,2049.0,2026-02-26 14:05:26.452064,7.0
,,Orphan Employee,552.0,,,,,2055.0,2025-11-02 14:05:26.452095,3.0
,,Orphan Employee,477.0,,,,,2063.0,2026-02-14 14:05:26.452131,7.0
,,Orphan Employee,470.0,,,,,2066.0,2026-05-06 14:05:26.452145,0.0
,,Orphan Employee,1157.0,,,,,2067.0,2026-04-28 14:05:26.452150,9.0
,,Orphan Employee,299.0,,,,,2068.0,2025-11-02 14:05:26.452155,0.0
,,Orphan Employee,88.0,,,,,2069.0,2026-04-13 14:05:26.452159,6.0
,,Orphan Employee,784.0,,,,,2074.0,2025-12-18 14:05:26.452183,8.0
,,Orphan Employee,1143.0,,,,,2077.0,2026-04-14 14:05:26.452196,4.0
,,Orphan Employee,971.0,,,,,2086.0,2025-11-20 14:05:26.452243,0.0
,,Orphan Employee,1086.0,,,,,2092.0,2025-12-24 14:05:26.452270,8.0
,,Orphan Employee,958.0,,,,,2093.0,2026-05-18 14:05:26.452274,10.0
,,Orphan Employee,784.0,,,,,2094.0,2026-05-12 14:05:26.452279,2.0
,,Orphan Employee,552.0,,,,,2098.0,2025-12-18 14:05:26.452296,5.0
,,Orphan Employee,1125.0,,,,,2104.0,2026-05-27 14:05:26.452324,9.0
,,Orphan Employee,869.0,,,,,2111.0,2026-05-01 14:05:26.452355,1.0
,,Orphan Employee,179.0,,,,,2114.0,2025-09-09 14:05:26.452368,2.0
,,Orphan Employee,1111.0,,,,,2117.0,2026-03-25 14:05:26.452383,2.0
,,Orphan Employee,774.0,,,,,2118.0,2026-05-04 14:05:26.452387,5.0
,,Orphan Employee,369.0,,,,,2119.0,2025-06-27 14:05:26.452391,7.0
,,Orphan Employee,763.0,,,,,2125.0,2025-09-22 14:05:26.452419,8.0
,,Orphan Employee,66.0,,,,,2127.0,2025-12-22 14:05:26.452428,2.0
,,Orphan Employee,1130.0,,,,,2129.0,2025-08-16 14:05:26.452436,9.0
,,Orphan Employee,266.0,,,,,2133.0,2026-01-10 14:05:26.452453,2.0
,,Orphan Employee,210.0,,,,,2134.0,2026-02-06 14:05:26.452458,
,,Orphan Employee,898.0,,,,,2135.0,2026-04-17 14:05:26.452462,5.0
,,Orphan Employee,1197.0,,,,,2139.0,2026-02-02 14:05:26.452478,2.0
,,Orphan Employee,1085.0,,,,,2142.0,2025-11-30 14:05:26.452495,5.0
,,Orphan Employee,1104.0,,,,,2144.0,2026-03-30 14:05:26.452505,1.0
,,Orphan Employee,1137.0,,,,,2146.0,2025-06-27 14:05:26.452515,7.0
,,Orphan Employee,445.0,,,,,2155.0,2025-11-16 14:05:26.452558,7.0
,,Orphan Employee,99.0,,,,,2156.0,2026-02-08 14:05:26.452562,3.0
,,Orphan Employee,673.0,,,,,2164.0,2025-10-16 14:05:26.452599,8.0
,,Orphan Employee,479.0,,,,,2169.0,2025-06-23 14:05:26.452621,6.0
,,Orphan Employee,4.0,,,,,2176.0,2025-07-24 14:05:26.452652,5.0
,,Orphan Employee,46.0,,,,,2177.0,2026-04-05 14:05:26.452657,7.0
,,Orphan Employee,356.0,,,,,2181.0,2026-03-26 14:05:26.452679,3.0
,,Orphan Employee,1191.0,,,,,2186.0,2025-07-24 14:05:26.452700,8.0
,,Orphan Employee,193.0,,,,,2190.0,2025-08-26 14:05:26.452718,10.0
,,Orphan Employee,448.0,,,,,2192.0,2026-01-18 14:05:26.452749,0.0
,,Orphan Employee,111.0,,,,,2196.0,2026-03-03 14:05:26.452767,4.0
,,Orphan Employee,1145.0,,,,,2205.0,2025-11-21 14:05:26.452807,6.0
,,Orphan Employee,1112.0,,,,,2206.0,2026-03-16 14:05:26.452815,0.0
,,Orphan Employee,266.0,,,,,2207.0,2026-02-19 14:05:26.452820,0.0
,,Orphan Employee,862.0,,,,,2211.0,2026-02-17 14:05:26.452838,7.0
,,Orphan Employee,1145.0,,,,,2218.0,2025-09-10 14:05:26.452871,10.0
,,Orphan Employee,184.0,,,,,2229.0,2025-08-27 14:05:26.452922,4.0
,,Orphan Employee,875.0,,,,,2236.0,2025-12-05 14:05:26.452957,1.0
,,Orphan Employee,1181.0,,,,,2240.0,2026-04-07 14:05:26.452980,
,,Orphan Employee,461.0,,,,,2242.0,2025-08-09 14:05:26.453042,3.0
,,Orphan Employee,1113.0,,,,,2245.0,2025-08-03 14:05:26.453060,9.0
,,Orphan Employee,36.0,,,,,2249.0,2026-05-23 14:05:26.453077,8.0
,,Orphan Employee,533.0,,,,,2255.0,2026-05-21 14:05:26.453104,0.0
,,Orphan Employee,1074.0,,,,,2259.0,2026-04-22 14:05:26.453121,1.0
,,Orphan Employee,127.0,,,,,2261.0,2026-04-21 14:05:26.453131,
,,Orphan Employee,948.0,,,,,2264.0,2026-04-06 14:05:26.453144,3.0
,,Orphan Employee,331.0,,,,,2265.0,2025-08-26 14:05:26.453710,9.0
,,Orphan Employee,420.0,,,,,2267.0,2026-06-07 14:05:26.453727,6.0
,,Orphan Employee,552.0,,,,,2271.0,2026-01-03 14:05:26.453741,10.0
,,Orphan Employee,774.0,,,,,2272.0,2026-03-08 14:05:26.453744,8.0
,,Orphan Employee,1102.0,,,,,2273.0,2026-05-31 14:05:26.453747,8.0
,,Orphan Employee,1152.0,,,,,2278.0,2025-07-12 14:05:26.453777,9.0
,,Orphan Employee,1046.0,,,,,2281.0,2025-11-24 14:05:26.453786,7.0
,,Orphan Employee,79.0,,,,,2282.0,2025-06-26 14:05:26.453789,4.0
,,Orphan Employee,650.0,,,,,2287.0,2025-08-01 14:05:26.453844,7.0
,,Orphan Employee,718.0,,,,,2292.0,2025-06-20 14:05:26.453858,10.0
,,Orphan Employee,127.0,,,,,2294.0,2025-10-07 14:05:26.453864,9.0
,,Orphan Employee,1193.0,,,,,2295.0,2026-03-04 14:05:26.453866,0.0
,,Orphan Employee,388.0,,,,,2298.0,2026-04-02 14:05:26.453875,5.0
,,Orphan Employee,468.0,,,,,2300.0,2025-08-15 14:05:26.453881,2.0
,,Orphan Employee,1119.0,,,,,2302.0,2026-05-26 14:05:26.453887,0.0
,,Orphan Employee,1125.0,,,,,2305.0,2026-02-18 14:05:26.453898,2.0
,,Orphan Employee,1131.0,,,,,2306.0,2025-07-25 14:05:26.453901,6.0
,,Orphan Employee,627.0,,,,,2308.0,2025-11-11 14:05:26.453909,
,,Orphan Employee,1009.0,,,,,2309.0,2025-11-28 14:05:26.453912,6.0
,,Orphan Employee,393.0,,,,,2318.0,2025-08-03 14:05:26.453939,4.0
,,Orphan Employee,871.0,,,,,2319.0,2026-03-19 14:05:26.453942,5.0
,,Orphan Employee,709.0,,,,,2321.0,2026-03-23 14:05:26.453947,0.0
,,Orphan Employee,592.0,,,,,2322.0,2026-05-17 14:05:26.453950,4.0
,,Orphan Employee,929.0,,,,,2326.0,2025-07-03 14:05:26.453963,4.0
,,Orphan Employee,224.0,,,,,2328.0,2025-07-24 14:05:26.453969,9.0
,,Orphan Employee,912.0,,,,,2329.0,2025-11-22 14:05:26.453972,4.0
,,Orphan Employee,421.0,,,,,2333.0,2025-11-01 14:05:26.453983,6.0
,,Orphan Employee,592.0,,,,,2337.0,2025-12-11 14:05:26.453995,10.0
,,Orphan Employee,651.0,,,,,2340.0,2025-12-14 14:05:26.454006,0.0
,,Orphan Employee,1152.0,,,,,2341.0,2026-02-20 14:05:26.454009,5.0
,,Orphan Employee,1104.0,,,,,2343.0,2025-10-24 14:05:26.454015,9.0
,,Orphan Employee,1094.0,,,,,2344.0,2025-08-06 14:05:26.454018,4.0
,,Orphan Employee,934.0,,,,,2347.0,2025-07-27 14:05:26.454026,4.0
,,Orphan Employee,772.0,,,,,2349.0,2025-07-06 14:05:26.454032,7.0
,,Orphan Employee,677.0,,,,,2350.0,2025-08-25 14:05:26.454035,7.0
,,Orphan Employee,1159.0,,,,,2353.0,2026-01-28 14:05:26.454044,1.0
,,Orphan Employee,598.0,,,,,2354.0,2025-12-08 14:05:26.454046,8.0
,,Orphan Employee,98.0,,,,,2356.0,2025-09-20 14:05:26.454052,7.0
,,Orphan Employee,115.0,,,,,2361.0,2025-12-10 14:05:26.454067,5.0
,,Orphan Employee,1147.0,,,,,2364.0,2025-07-17 14:05:26.454076,6.0
,,Orphan Employee,471.0,,,,,2365.0,2025-09-26 14:05:26.454079,3.0
,,Orphan Employee,1175.0,,,,,2368.0,2025-10-07 14:05:26.454087,8.0
,,Orphan Employee,1043.0,,,,,2372.0,2025-09-08 14:05:26.454101,4.0
,,Orphan Employee,1061.0,,,,,2373.0,2025-09-04 14:05:26.454106,7.0
,,Orphan Employee,763.0,,,,,2374.0,2025-10-23 14:05:26.454108,0.0
,,Orphan Employee,832.0,,,,,2377.0,2025-11-08 14:05:26.454117,
,,Orphan Employee,940.0,,,,,2380.0,2025-10-17 14:05:26.454127,7.0
,,Orphan Employee,340.0,,,,,2381.0,2025-10-31 14:05:26.454131,
,,Orphan Employee,445.0,,,,,2383.0,2025-07-23 14:05:26.454140,10.0
,,Orphan Employee,807.0,,,,,49.0,2025-10-04 14:05:26.454159,7.0
,,Orphan Employee,345.0,,,,,2389.0,2025-10-20 14:05:26.454163,8.0
,,Orphan Employee,1085.0,,,,,2396.0,2026-01-06 14:05:26.454191,2.0
,,Orphan Employee,875.0,,,,,2398.0,2025-09-26 14:05:26.454199,0.0
,,Orphan Employee,1169.0,,,,,2401.0,2025-07-03 14:05:26.454216,10.0
,,Orphan Employee,292.0,,,,,2403.0,2026-04-01 14:05:26.454225,10.0
,,Orphan Employee,215.0,,,,,2405.0,2026-04-19 14:05:26.454235,2.0
,,Orphan Employee,772.0,,,,,2408.0,2025-11-08 14:05:26.454246,5.0
,,Orphan Employee,1044.0,,,,,2411.0,2026-05-18 14:05:26.454260,6.0
,,Orphan Employee,940.0,,,,,2413.0,2025-06-26 14:05:26.454268,2.0
,,Orphan Employee,1165.0,,,,,2414.0,2025-11-13 14:05:26.454272,2.0
,,Orphan Employee,4.0,,,,,2416.0,2025-11-11 14:05:26.454280,0.0
,,Orphan Employee,74.0,,,,,2417.0,2025-12-12 14:05:26.454284,6.0
,,Orphan Employee,224.0,,,,,2420.0,2026-01-23 14:05:26.454297,9.0
,,Orphan Employee,984.0,,,,,2421.0,2025-06-15 14:05:26.454301,2.0
,,Orphan Employee,1067.0,,,,,2423.0,2026-01-22 14:05:26.454310,0.0
,,Orphan Employee,1122.0,,,,,2425.0,2025-06-18 14:05:26.454318,0.0
,,Orphan Employee,875.0,,,,,2426.0,2025-09-03 14:05:26.454322,2.0
,,Orphan Employee,1065.0,,,,,2430.0,2026-03-15 14:05:26.454339,8.0
,,Orphan Employee,485.0,,,,,2432.0,2025-08-15 14:05:26.454348,5.0
,,Orphan Employee,220.0,,,,,2434.0,2025-06-21 14:05:26.454356,9.0
,,Orphan Employee,183.0,,,,,2439.0,2025-08-11 14:05:26.454387,0.0
,,Orphan Employee,215.0,,,,,2440.0,2025-07-26 14:05:26.454392,7.0
,,Orphan Employee,526.0,,,,,2447.0,2025-09-12 14:05:26.454432,5.0
,,Orphan Employee,470.0,,,,,2448.0,2026-04-21 14:05:26.454437,6.0
,,Orphan Employee,1112.0,,,,,2454.0,2025-08-16 14:05:26.454467,0.0
,,Orphan Employee,1127.0,,,,,2456.0,2025-07-18 14:05:26.454475,9.0
,,Orphan Employee,1018.0,,,,,2457.0,2025-07-05 14:05:26.454480,10.0
,,Orphan Employee,1153.0,,,,,2460.0,2025-09-18 14:05:26.454493,2.0
,,Orphan Employee,563.0,,,,,2462.0,2026-03-21 14:05:26.454503,7.0
,,Orphan Employee,1182.0,,,,,2469.0,2026-05-01 14:05:26.454543,4.0
,,Orphan Employee,1164.0,,,,,2475.0,2026-02-15 14:05:26.454571,9.0
,,Orphan Employee,1139.0,,,,,2476.0,2025-07-01 14:05:26.454575,8.0
,,Orphan Employee,1196.0,,,,,2478.0,2025-07-14 14:05:26.454584,0.0
,,Orphan Employee,1173.0,,,,,2480.0,2026-01-29 14:05:26.454594,2.0
,,Orphan Employee,421.0,,,,,2483.0,2026-03-28 14:05:26.454608,9.0
,,Orphan Employee,807.0,,,,,2490.0,2026-02-23 14:05:26.454641,
,,Orphan Employee,1132.0,,,,,2491.0,2026-01-05 14:05:26.454646,7.0
,,Orphan Employee,977.0,,,,,2496.0,2026-01-08 14:05:26.454667,0.0
,,Orphan Employee,1195.0,,,,,2497.0,2026-01-16 14:05:26.454672,3.0
,,Orphan Employee,622.0,,,,,2500.0,2025-11-07 14:05:26.454689,4.0
,,Orphan Employee,156.0,,,,,2504.0,2026-05-21 14:05:26.454710,1.0
,,Orphan Employee,164.0,,,,,2506.0,2025-11-21 14:05:26.454720,3.0
,,Orphan Employee,592.0,,,,,2508.0,2026-02-22 14:05:26.454729,5.0
,,Orphan Employee,727.0,,,,,2514.0,2026-02-11 14:05:26.454759,0.0
,,Orphan Employee,865.0,,,,,2520.0,2025-11-25 14:05:26.454929,6.0
,,Orphan Employee,1164.0,,,,,2523.0,2026-04-16 14:05:26.454943,2.0
,,Orphan Employee,216.0,,,,,2524.0,2026-02-14 14:05:26.454957,3.0
,,Orphan Employee,304.0,,,,,2529.0,2025-08-20 14:05:26.454985,1.0
,,Orphan Employee,397.0,,,,,2531.0,2026-02-02 14:05:26.454995,6.0
,,Orphan Employee,1142.0,,,,,2534.0,2025-10-29 14:05:26.455010,5.0
,,Orphan Employee,1166.0,,,,,2535.0,2025-07-19 14:05:26.455015,10.0
,,Orphan Employee,598.0,,,,,2536.0,2026-02-24 14:05:26.455019,3.0
,,Orphan Employee,1153.0,,,,,2539.0,2026-05-16 14:05:26.455033,
,,Orphan Employee,1076.0,,,,,2544.0,2025-12-11 14:05:26.455059,6.0
,,Orphan Employee,437.0,,,,,2552.0,2026-05-31 14:05:26.455096,9.0
,,Orphan Employee,235.0,,,,,2554.0,2025-10-10 14:05:26.455105,3.0
,,Orphan Employee,1176.0,,,,,2561.0,2026-01-06 14:05:26.455192,9.0
,,Orphan Employee,655.0,,,,,2562.0,2026-05-18 14:05:26.455205,7.0
,,Orphan Employee,42.0,,,,,2563.0,2025-10-01 14:05:26.455210,3.0
,,Orphan Employee,676.0,,,,,2565.0,2025-11-21 14:05:26.455219,10.0
,,Orphan Employee,67.0,,,,,2566.0,2025-11-30 14:05:26.455224,3.0
,,Orphan Employee,328.0,,,,,2567.0,2025-07-19 14:05:26.455228,
,,Orphan Employee,235.0,,,,,2568.0,2026-04-03 14:05:26.455233,6.0
,,Orphan Employee,1112.0,,,,,2572.0,2026-05-27 14:05:26.455278,6.0
,,Orphan Employee,309.0,,,,,2575.0,2026-02-27 14:05:26.455293,6.0
,,Orphan Employee,110.0,,,,,2576.0,2025-10-09 14:05:26.455298,1.0
,,Orphan Employee,617.0,,,,,2581.0,2025-08-30 14:05:26.455322,0.0
,,Orphan Employee,563.0,,,,,2583.0,2025-11-19 14:05:26.455331,2.0
,,Orphan Employee,1194.0,,,,,2584.0,2025-09-12 14:05:26.455335,4.0
,,Orphan Employee,390.0,,,,,2588.0,2025-12-03 14:05:26.455353,7.0
,,Orphan Employee,813.0,,,,,2590.0,2025-12-28 14:05:26.455363,6.0
,,Orphan Employee,1155.0,,,,,2593.0,2025-12-22 14:05:26.455376,9.0
,,Orphan Employee,631.0,,,,,2595.0,2026-04-15 14:05:26.455386,1.0
,,Orphan Employee,437.0,,,,,2596.0,2026-04-28 14:05:26.455390,10.0
,,Orphan Employee,1175.0,,,,,2597.0,2025-10-10 14:05:26.455395,9.0
,,Orphan Employee,310.0,,,,,2601.0,2025-11-07 14:05:26.455413,2.0
,,Orphan Employee,1151.0,,,,,2604.0,2025-12-29 14:05:26.455427,7.0
,,Orphan Employee,324.0,,,,,2605.0,2025-12-05 14:05:26.455431,6.0
,,Orphan Employee,1113.0,,,,,2606.0,2025-10-28 14:05:26.455435,8.0
,,Orphan Employee,898.0,,,,,2607.0,2025-11-23 14:05:26.455439,0.0
,,Orphan Employee,639.0,,,,,2610.0,2025-06-12 14:05:26.455452,5.0
,,Orphan Employee,617.0,,,,,2611.0,2026-03-20 14:05:26.455457,5.0
,,Orphan Employee,923.0,,,,,2612.0,2026-04-05 14:05:26.455461,
,,Orphan Employee,1085.0,,,,,2618.0,2025-08-21 14:05:26.455489,4.0
,,Orphan Employee,896.0,,,,,2619.0,2025-09-21 14:05:26.455494,10.0
,,Orphan Employee,477.0,,,,,2621.0,2025-06-07 14:05:26.455503,3.0
,,Orphan Employee,1197.0,,,,,2624.0,2026-01-22 14:05:26.455517,4.0
,,Orphan Employee,813.0,,,,,2627.0,2025-12-28 14:05:26.455529,8.0
,,Orphan Employee,893.0,,,,,2633.0,2025-08-20 14:05:26.455556,0.0
,,Orphan Employee,1082.0,,,,,2635.0,2025-08-17 14:05:26.455565,7.0
,,Orphan Employee,876.0,,,,,2643.0,2025-08-18 14:05:26.455601,9.0
,,Orphan Employee,977.0,,,,,2645.0,2025-08-17 14:05:26.455610,4.0
,,Orphan Employee,1184.0,,,,,2646.0,2025-08-28 14:05:26.455615,6.0
,,Orphan Employee,1076.0,,,,,2653.0,2025-09-08 14:05:26.455645,1.0
,,Orphan Employee,2.0,,,,,2654.0,2026-02-09 14:05:26.455650,3.0
,,Orphan Employee,164.0,,,,,2655.0,2025-09-09 14:05:26.455654,0.0
,,Orphan Employee,1152.0,,,,,2656.0,2025-10-11 14:05:26.455659,0.0
,,Orphan Employee,537.0,,,,,2657.0,2025-12-18 14:05:26.455663,6.0
,,Orphan Employee,1180.0,,,,,2661.0,2026-01-18 14:05:26.455681,8.0
,,Orphan Employee,508.0,,,,,2666.0,2026-03-17 14:05:26.455703,9.0
,,Orphan Employee,1074.0,,,,,2667.0,2025-12-17 14:05:26.455707,1.0
,,Orphan Employee,851.0,,,,,2673.0,2025-08-04 14:05:26.455733,10.0
,,Orphan Employee,30.0,,,,,2675.0,2026-03-03 14:05:26.455742,3.0
,,Orphan Employee,1110.0,,,,,2678.0,2025-10-05 14:05:26.455755,8.0
,,Orphan Employee,1126.0,,,,,2680.0,2025-11-27 14:05:26.455764,6.0
,,Orphan Employee,618.0,,,,,2684.0,2026-01-05 14:05:26.455782,5.0
,,Orphan Employee,639.0,,,,,2686.0,2026-01-08 14:05:26.455792,4.0
,,Orphan Employee,369.0,,,,,2690.0,2025-07-08 14:05:26.455810,4.0
,,Orphan Employee,912.0,,,,,2691.0,2026-02-08 14:05:26.455814,6.0
,,Orphan Employee,893.0,,,,,2692.0,2025-09-06 14:05:26.455818,1.0
,,Orphan Employee,336.0,,,,,2696.0,2025-12-16 14:05:26.455836,9.0
,,Orphan Employee,325.0,,,,,2697.0,2026-03-16 14:05:26.455841,6.0
,,Orphan Employee,940.0,,,,,2698.0,2026-04-25 14:05:26.455845,7.0
,,Orphan Employee,1087.0,,,,,2701.0,2025-08-08 14:05:26.455858,8.0
,,Orphan Employee,1049.0,,,,,2703.0,2026-02-02 14:05:26.455867,8.0
,,Orphan Employee,477.0,,,,,2704.0,2025-10-28 14:05:26.455871,9.0
,,Orphan Employee,2.0,,,,,2706.0,2025-11-07 14:05:26.455880,
,,Orphan Employee,465.0,,,,,2707.0,2025-11-25 14:05:26.455884,9.0
,,Orphan Employee,1085.0,,,,,2709.0,2025-06-19 14:05:26.455893,0.0
,,Orphan Employee,847.0,,,,,2711.0,2026-02-27 14:05:26.455903,4.0
,,Orphan Employee,559.0,,,,,2718.0,2025-08-19 14:05:26.455934,10.0
,,Orphan Employee,974.0,,,,,2719.0,2026-04-22 14:05:26.455938,2.0
,,Orphan Employee,984.0,,,,,2721.0,2025-12-23 14:05:26.455964,9.0
,,Orphan Employee,1176.0,,,,,2724.0,2026-05-29 14:05:26.455977,8.0
,,Orphan Employee,30.0,,,,,2726.0,2025-06-28 14:05:26.455986,1.0
,,Orphan Employee,537.0,,,,,2727.0,2025-10-26 14:05:26.455991,7.0
,,Orphan Employee,1166.0,,,,,2730.0,2025-11-24 14:05:26.456004,4.0
,,Orphan Employee,1143.0,,,,,2732.0,2026-02-07 14:05:26.456014,1.0
,,Orphan Employee,1047.0,,,,,2733.0,2025-06-15 14:05:26.456019,8.0
,,Orphan Employee,1087.0,,,,,2739.0,2026-05-14 14:05:26.456049,8.0
,,Orphan Employee,903.0,,,,,2746.0,2026-04-27 14:05:26.456081,6.0
,,Orphan Employee,723.0,,,,,2755.0,2025-09-17 14:05:26.456124,0.0
,,Orphan Employee,470.0,,,,,2756.0,2025-09-06 14:05:26.456129,10.0
,,Orphan Employee,1176.0,,,,,2757.0,2026-01-10 14:05:26.456133,3.0
,,Orphan Employee,536.0,,,,,2767.0,2026-04-17 14:05:26.456246,
,,Orphan Employee,923.0,,,,,2771.0,2025-09-10 14:05:26.456284,7.0
,,Orphan Employee,1199.0,,,,,2774.0,2025-10-21 14:05:26.456298,6.0
,,Orphan Employee,795.0,,,,,2775.0,2025-09-21 14:05:26.456301,9.0
,,Orphan Employee,346.0,,,,,2776.0,2025-10-18 14:05:26.456306,6.0
,,Orphan Employee,974.0,,,,,2779.0,2026-02-28 14:05:26.456321,4.0
,,Orphan Employee,477.0,,,,,2781.0,2026-03-21 14:05:26.456330,3.0
,,Orphan Employee,1186.0,,,,,2784.0,2025-12-17 14:05:26.456352,9.0
,,Orphan Employee,82.0,,,,,2793.0,2025-07-12 14:05:26.456395,4.0
,,Orphan Employee,257.0,,,,,2795.0,2025-12-15 14:05:26.456405,3.0
,,Orphan Employee,1128.0,,,,,2797.0,2025-10-02 14:05:26.456414,10.0
,,Orphan Employee,79.0,,,,,2798.0,2026-04-15 14:05:26.456419,9.0
,,Orphan Employee,505.0,,,,,2799.0,2025-08-24 14:05:26.456424,2.0
,,Orphan Employee,189.0,,,,,2800.0,2026-04-22 14:05:26.456429,5.0
,,Orphan Employee,474.0,,,,,2802.0,2025-07-12 14:05:26.456439,0.0
,,Orphan Employee,1002.0,,,,,2807.0,2026-02-15 14:05:26.456464,7.0
,,Orphan Employee,951.0,,,,,2808.0,2025-08-20 14:05:26.456468,5.0
,,Orphan Employee,837.0,,,,,2811.0,2025-08-16 14:05:26.456482,5.0
,,Orphan Employee,862.0,,,,,2813.0,2025-12-30 14:05:26.456491,6.0
,,Orphan Employee,853.0,,,,,2814.0,2025-08-04 14:05:26.456496,10.0
,,Orphan Employee,20.0,,,,,2815.0,2025-07-21 14:05:26.456501,5.0
,,Orphan Employee,718.0,,,,,2817.0,2025-09-01 14:05:26.456515,10.0
,,Orphan Employee,438.0,,,,,2818.0,2025-07-26 14:05:26.456519,4.0
,,Orphan Employee,1198.0,,,,,2821.0,2026-01-18 14:05:26.456532,2.0
,,Orphan Employee,1119.0,,,,,2824.0,2025-11-02 14:05:26.456545,8.0
,,Orphan Employee,2.0,,,,,2825.0,2026-02-06 14:05:26.456550,5.0
,,Orphan Employee,269.0,,,,,2827.0,2025-11-12 14:05:26.456560,0.0
,,Orphan Employee,538.0,,,,,2842.0,2025-08-26 14:05:26.456629,3.0
,,Orphan Employee,1197.0,,,,,2843.0,2026-02-05 14:05:26.456634,
,,Orphan Employee,879.0,,,,,2845.0,2025-11-03 14:05:26.456644,5.0
,,Orphan Employee,609.0,,,,,2849.0,2025-12-01 14:05:26.456670,2.0
,,Orphan Employee,753.0,,,,,2850.0,2025-08-20 14:05:26.456675,7.0
,,Orphan Employee,338.0,,,,,2864.0,2025-11-22 14:05:26.456742,10.0
